stop_id,boardings,alightings,location
14675,0.1,0.2,"{'latitude': '42.04113802', 'longitude': '-87.69460104'}"
14676,0.1,0.2,"{'latitude': '42.04118341', 'longitude': '-87.69216365'}"
14677,0.2,0.7,"{'latitude': '42.04119673', 'longitude': '-87.6903279'}"
14678,1.3,1.2,"{'latitude': '42.04119787', 'longitude': '-87.68842898'}"
14679,116.1,30.5,"{'latitude': '41.88568597', 'longitude': '-87.62645462'}"
14680,0.2,2.4,"{'latitude': '42.04999484', 'longitude': '-87.68047035'}"
14681,2.1,28.1,"{'latitude': '42.06417', 'longitude': '-87.68329'}"
14682,19.7,28.3,"{'latitude': '42.06452124', 'longitude': '-87.70321601'}"
14683,2.6,25,"{'latitude': '42.06457213', 'longitude': '-87.71242488'}"
14684,2.3,26.1,"{'latitude': '42.06457429', 'longitude': '-87.71501161'}"
14685,2.4,8.4,"{'latitude': '42.06254', 'longitude': '-87.73059'}"
14686,10.8,1,"{'latitude': '42.06453', 'longitude': '-87.72576'}"
14687,34.3,3.3,"{'latitude': '42.06439', 'longitude': '-87.71557'}"
14688,53.9,41,"{'latitude': '42.06426492', 'longitude': '-87.70355857'}"
14689,9.8,1.9,"{'latitude': '42.06421493', 'longitude': '-87.69581857'}"
14690,13.1,2.4,"{'latitude': '42.06410493', 'longitude': '-87.68370857'}"
14692,39,22.6,"{'latitude': '42.04631062', 'longitude': '-87.67967794'}"
14693,43.3,75.5,"{'latitude': '42.04674177', 'longitude': '-87.68143266'}"
14694,0.8,8.8,"{'latitude': '42.04847951', 'longitude': '-87.6950793'}"
14695,4.7,20.4,"{'latitude': '42.05533021', 'longitude': '-87.74184027'}"
14696,32.9,12.8,"{'latitude': '42.06243749', 'longitude': '-87.75158399'}"
14697,0.8,0.2,"{'latitude': '42.05517909', 'longitude': '-87.74461047'}"
14698,25.6,3.9,"{'latitude': '42.05517909', 'longitude': '-87.74213047'}"
14699,2.1,0,"{'latitude': '42.05518909', 'longitude': '-87.73369048'}"
14700,3,0.4,"{'latitude': '42.05519909', 'longitude': '-87.73112048'}"
14701,1.6,0.8,"{'latitude': '42.05517523', 'longitude': '-87.72522635'}"
14702,16.4,0.7,"{'latitude': '42.05521183', 'longitude': '-87.72279171'}"
14703,1.8,0.5,"{'latitude': '42.05511292', 'longitude': '-87.71562539'}"
14704,17.9,5.4,"{'latitude': '42.05282', 'longitude': '-87.71021'}"
14705,10.5,3.5,"{'latitude': '42.05193', 'longitude': '-87.70621'}"
14706,2.9,2.1,"{'latitude': '42.05194942', 'longitude': '-87.7001907'}"
14707,6.5,1.2,"{'latitude': '42.04830361', 'longitude': '-87.69510981'}"
14708,0,0.4,"{'latitude': '42.04842361', 'longitude': '-87.69208981'}"
14709,23.6,13,"{'latitude': '42.04768615', 'longitude': '-87.67905301'}"
14710,3.9,12.1,"{'latitude': '42.05203819', 'longitude': '-87.70592913'}"
14712,0.3,0.9,"{'latitude': '42.05533657', 'longitude': '-87.7309409'}"
14713,0.1,2,"{'latitude': '42.05539205', 'longitude': '-87.73336925'}"
14726,7.5,11.8,"{'latitude': '42.05711', 'longitude': '-87.69424'}"
14727,11.1,0.6,"{'latitude': '42.05568', 'longitude': '-87.69713'}"
14728,4.3,0.4,"{'latitude': '42.05027', 'longitude': '-87.69899'}"
14729,59.3,10.9,"{'latitude': '42.04547559', 'longitude': '-87.69915574'}"
14730,0.5,0,"{'latitude': '42.04692', 'longitude': '-87.69894'}"
14731,99,20.8,"{'latitude': '42.04500559', 'longitude': '-87.69912574'}"
14732,46.4,135.8,"{'latitude': '42.0192', 'longitude': '-87.69952'}"
14733,33.8,22.1,"{'latitude': '42.02648', 'longitude': '-87.69939'}"
14734,7.2,12,"{'latitude': '42.05204876', 'longitude': '-87.69386071'}"
14735,6.1,23.3,"{'latitude': '42.05210877', 'longitude': '-87.69033072'}"
14736,1,2.5,"{'latitude': '42.05208', 'longitude': '-87.68775'}"
14737,66,66.5,"{'latitude': '42.05232', 'longitude': '-87.68993'}"
14738,13,36.8,"{'latitude': '42.02665914', 'longitude': '-87.699609'}"
14739,117.3,69.9,"{'latitude': '42.01943475', 'longitude': '-87.69967885'}"
14740,1.6,0.9,"{'latitude': '42.05521952', 'longitude': '-87.73839272'}"
14747,0.1,7.1,"{'latitude': '42.01543778', 'longitude': '-87.70863852'}"
14748,0.3,14.6,"{'latitude': '42.01723777', 'longitude': '-87.70859812'}"
14749,9.6,0.7,"{'latitude': '42.01734084', 'longitude': '-87.70881348'}"
14750,6.9,0.2,"{'latitude': '42.01560866', 'longitude': '-87.70883042'}"
14751,18.6,4.5,"{'latitude': '42.01178256', 'longitude': '-87.70873605'}"
14752,4.5,21.2,"{'latitude': '42.0119285', 'longitude': '-87.70941835'}"
14753,4.2,8,"{'latitude': '42.0425785', 'longitude': '-87.68044401'}"
14754,7.4,3.4,"{'latitude': '42.04270831', 'longitude': '-87.68063694'}"
14755,6.9,0.4,"{'latitude': '41.95222439', 'longitude': '-87.82705138'}"
14756,6.5,1.2,"{'latitude': '42.04843892', 'longitude': '-87.6866326'}"
14757,109,70.3,"{'latitude': '41.80233338', 'longitude': '-87.60454341'}"
14759,71.8,2.8,"{'latitude': '41.71782025', 'longitude': '-87.68429001'}"
14760,682.9,261.2,"{'latitude': '41.86050195', 'longitude': '-87.62388008'}"
14761,268.5,72.3,"{'latitude': '41.85814539', 'longitude': '-87.62707155'}"
14762,26,58.6,"{'latitude': '41.89174214', 'longitude': '-87.63692902'}"
14763,9,3.4,"{'latitude': '41.90190536', 'longitude': '-87.63299365'}"
14764,248.1,355,"{'latitude': '41.88084064', 'longitude': '-87.71073049'}"
14765,75.6,204.8,"{'latitude': '41.88165448', 'longitude': '-87.65733227'}"
14766,423.3,252.5,"{'latitude': '41.88099362', 'longitude': '-87.71123771'}"
14767,183.5,103.7,"{'latitude': '41.89173634', 'longitude': '-87.62956922'}"
14768,140.1,91.9,"{'latitude': '41.82352538', 'longitude': '-87.62656454'}"
14769,94.8,125.2,"{'latitude': '41.87370651', 'longitude': '-87.68636763'}"
14770,152.5,264.3,"{'latitude': '41.87762474', 'longitude': '-87.68617972'}"
14771,425.9,166.4,"{'latitude': '41.93863133', 'longitude': '-87.7470244'}"
14772,310.1,364.9,"{'latitude': '41.88023178', 'longitude': '-87.74537109'}"
14773,282.8,234.2,"{'latitude': '41.92444541', 'longitude': '-87.7461497'}"
14774,375.8,361.7,"{'latitude': '41.89125052', 'longitude': '-87.64814714'}"
14775,404.5,566.2,"{'latitude': '41.89081884', 'longitude': '-87.62774465'}"
14776,134.2,143.1,"{'latitude': '41.90311162', 'longitude': '-87.67696638'}"
14777,313.8,131.5,"{'latitude': '41.86764513', 'longitude': '-87.64674513'}"
14778,429,145.6,"{'latitude': '41.73584412', 'longitude': '-87.65304585'}"
14779,172.2,141.1,"{'latitude': '41.89953291', 'longitude': '-87.66751666'}"
14781,133.5,75.4,"{'latitude': '41.72866896', 'longitude': '-87.66272381'}"
14782,18.6,30.3,"{'latitude': '41.83439832', 'longitude': '-87.66551945'}"
14783,533.4,309.4,"{'latitude': '41.8852199', 'longitude': '-87.66677249'}"
14784,720.6,1082.9,"{'latitude': '41.80921867', 'longitude': '-87.63218185'}"
14785,62.4,139.1,"{'latitude': '42.00800639', 'longitude': '-87.67364387'}"
14786,186.9,192.7,"{'latitude': '41.98333889', 'longitude': '-87.66881222'}"
14787,102.6,66.9,"{'latitude': '41.97968204', 'longitude': '-87.66836101'}"
14788,317.1,219.7,"{'latitude': '41.91853734', 'longitude': '-87.63629578'}"
14789,88.5,160.1,"{'latitude': '41.9735268', 'longitude': '-87.66802573'}"
14790,197.5,101.7,"{'latitude': '41.97321121', 'longitude': '-87.66812473'}"
14791,81.3,119.2,"{'latitude': '41.98001617', 'longitude': '-87.66819996'}"
14792,204.8,165.3,"{'latitude': '41.98369418', 'longitude': '-87.66871024'}"
14793,102.4,56.6,"{'latitude': '42.00756096', 'longitude': '-87.67372638'}"
14794,135.7,86.8,"{'latitude': '41.78301891', 'longitude': '-87.683631'}"
14795,170.5,96,"{'latitude': '41.78672831', 'longitude': '-87.68371197'}"
14796,134,516.9,"{'latitude': '41.91550601', 'longitude': '-87.68724361'}"
14797,9.4,41.8,"{'latitude': '41.96330558', 'longitude': '-87.68861148'}"
14799,28.4,66.1,"{'latitude': '41.89347926', 'longitude': '-87.62013805'}"
14800,5.1,535.1,"{'latitude': '41.88019802', 'longitude': '-87.77448828'}"
14801,401.4,439.8,"{'latitude': '42.00935894', 'longitude': '-87.71446223'}"
14804,11.2,52.8,"{'latitude': '42.0190888', 'longitude': '-87.6689834'}"
14805,0.4,11.1,"{'latitude': '42.01808861', 'longitude': '-87.67103858'}"
14806,20.5,23.3,"{'latitude': '41.97548307', 'longitude': '-87.73821147'}"
14807,43.3,17.7,"{'latitude': '41.97571432', 'longitude': '-87.71856865'}"
14808,117.8,184,"{'latitude': '41.95340688', 'longitude': '-87.76691746'}"
14809,3.9,96.7,"{'latitude': '41.9236663', 'longitude': '-87.79543545'}"
14810,220.6,15.2,"{'latitude': '41.922446', 'longitude': '-87.78504053'}"
14811,203.2,274.2,"{'latitude': '41.93980871', 'longitude': '-87.6444603'}"
14812,384.6,131.6,"{'latitude': '41.9238739', 'longitude': '-87.7657416'}"
14813,44.2,45.2,"{'latitude': '41.96119475', 'longitude': '-87.6980109'}"
14814,58.6,29.9,"{'latitude': '41.77860166', 'longitude': '-87.73287533'}"
14815,290.7,302.2,"{'latitude': '41.77904541', 'longitude': '-87.70346872'}"
14816,509.6,125.7,"{'latitude': '41.77913982', 'longitude': '-87.70304976'}"
14817,235.4,74.3,"{'latitude': '41.73557288', 'longitude': '-87.64373438'}"
14818,128.1,311.1,"{'latitude': '41.75956971', 'longitude': '-87.6443577'}"
14819,224.2,218.1,"{'latitude': '41.7663989', 'longitude': '-87.58584519'}"
14820,287.4,47,"{'latitude': '41.78063816', 'longitude': '-87.59162021'}"
14821,251.1,57.3,"{'latitude': '41.78057826', 'longitude': '-87.59651581'}"
14822,96.7,127.9,"{'latitude': '41.77986475', 'longitude': '-87.63478104'}"
14823,103.2,216.5,"{'latitude': '41.7717908', 'longitude': '-87.68356816'}"
14824,187,233.1,"{'latitude': '41.93179858', 'longitude': '-87.74646524'}"
14826,217.5,216.6,"{'latitude': '41.94634716', 'longitude': '-87.71279827'}"
14827,120.3,109.6,"{'latitude': '41.96144098', 'longitude': '-87.68431098'}"
14828,96.9,40.7,"{'latitude': '41.96165552', 'longitude': '-87.66958774'}"
14829,194.5,239.2,"{'latitude': '41.91718231', 'longitude': '-87.71199094'}"
14830,136.3,149.8,"{'latitude': '41.9173951', 'longitude': '-87.71218178'}"
14831,305.7,317.4,"{'latitude': '41.90993268', 'longitude': '-87.71145599'}"
14832,442.5,293.6,"{'latitude': '41.91015491', 'longitude': '-87.71231455'}"
14833,237,130.3,"{'latitude': '41.90320561', 'longitude': '-87.69679374'}"
14834,46.9,20.2,"{'latitude': '41.85760601', 'longitude': '-87.67563997'}"
14835,52.6,82.5,"{'latitude': '41.85904245', 'longitude': '-87.70524093'}"
14836,170.4,80.5,"{'latitude': '41.82040327', 'longitude': '-87.6944815'}"
14837,128.7,144.1,"{'latitude': '41.87440285', 'longitude': '-87.7257298'}"
14838,106.7,74.3,"{'latitude': '41.87361269', 'longitude': '-87.70579199'}"
14839,66.3,18.6,"{'latitude': '41.83837067', 'longitude': '-87.64134582'}"
14840,486.8,257.5,"{'latitude': '41.88102369', 'longitude': '-87.70637538'}"
14841,302.7,216.5,"{'latitude': '41.88114144', 'longitude': '-87.6966207'}"
14842,258,24.6,"{'latitude': '41.87670344', 'longitude': '-87.76464235'}"
14843,112.9,461.9,"{'latitude': '41.87996143', 'longitude': '-87.76495021'}"
14844,613.3,104.1,"{'latitude': '41.88047014', 'longitude': '-87.76476232'}"
14845,284.9,149.7,"{'latitude': '41.85169965', 'longitude': '-87.72527203'}"
14846,70.6,50.1,"{'latitude': '41.82229278', 'longitude': '-87.70462029'}"
14847,17.5,71.1,"{'latitude': '41.84417733', 'longitude': '-87.73462066'}"
14848,112.2,405.1,"{'latitude': '41.84432128', 'longitude': '-87.72482355'}"
14849,73,170.6,"{'latitude': '41.84440238', 'longitude': '-87.71743828'}"
14850,113.5,81.3,"{'latitude': '41.80177497', 'longitude': '-87.62600267'}"
14851,86.9,103.1,"{'latitude': '41.81669681', 'longitude': '-87.62615856'}"
14852,132.8,64.4,"{'latitude': '41.84579551', 'longitude': '-87.62671398'}"
14854,333,117.4,"{'latitude': '41.77927614', 'longitude': '-87.69332656'}"
14855,452.4,159.1,"{'latitude': '41.77903834', 'longitude': '-87.69322033'}"
14856,104,150.6,"{'latitude': '41.78722503', 'longitude': '-87.64487739'}"
14857,86.9,138.1,"{'latitude': '41.77543949', 'longitude': '-87.68362995'}"
14858,121.9,106.3,"{'latitude': '41.78726214', 'longitude': '-87.62561472'}"
14859,126.1,102.6,"{'latitude': '41.80930216', 'longitude': '-87.62640394'}"
14860,135.6,126.5,"{'latitude': '41.80906034', 'longitude': '-87.62619451'}"
14861,19.2,10.3,"{'latitude': '41.82334154', 'longitude': '-87.64112865'}"
14862,17.5,24.8,"{'latitude': '41.82353989', 'longitude': '-87.64634449'}"
14863,26.3,27.6,"{'latitude': '41.82313483', 'longitude': '-87.64600361'}"
14864,549.1,381.6,"{'latitude': '41.7687041', 'longitude': '-87.66379063'}"
14873,7.3,0,"{'latitude': '41.87092568', 'longitude': '-87.7008361'}"
14874,5.1,0,"{'latitude': '41.87109484', 'longitude': '-87.7010161'}"
14875,2.5,0.4,"{'latitude': '41.80313128', 'longitude': '-87.66234058'}"
14876,41.1,3.2,"{'latitude': '41.98110422', 'longitude': '-87.70866112'}"
14877,20.4,0,"{'latitude': '41.98311234', 'longitude': '-87.79260767'}"
14879,306.8,349.6,"{'latitude': '41.85115268', 'longitude': '-87.7439659'}"
14880,0.7,1,"{'latitude': '41.95250368', 'longitude': '-87.64973812'}"
14884,74.6,19,"{'latitude': '41.7599476', 'longitude': '-87.55857154'}"
14885,30.7,91.1,"{'latitude': '41.78608872', 'longitude': '-87.58691002'}"
14886,112.7,32.5,"{'latitude': '41.79936815', 'longitude': '-87.60133585'}"
14889,62.2,174.5,"{'latitude': '41.89573101', 'longitude': '-87.69692223'}"
14891,60,136.5,"{'latitude': '41.85110478', 'longitude': '-87.76374633'}"
14892,409.5,212.4,"{'latitude': '41.85140362', 'longitude': '-87.74453818'}"
14893,329.3,69.6,"{'latitude': '41.76049533', 'longitude': '-87.55749947'}"
14895,35.5,44,"{'latitude': '41.93760248', 'longitude': '-87.64891842'}"
14896,67.3,12.5,"{'latitude': '41.9327459', 'longitude': '-87.6513145'}"
14897,382.7,11.1,"{'latitude': '41.93289539', 'longitude': '-87.64260718'}"
14898,8.8,271.3,"{'latitude': '41.93279288', 'longitude': '-87.64262347'}"
14899,105.4,75.4,"{'latitude': '41.93494512', 'longitude': '-87.64415942'}"
14900,86.7,76.2,"{'latitude': '41.93661433', 'longitude': '-87.64420764'}"
14901,178.6,7.1,"{'latitude': '41.94713663', 'longitude': '-87.64957216'}"
14903,10.5,54.3,"{'latitude': '41.94709173', 'longitude': '-87.65890761'}"
14904,8.6,64.5,"{'latitude': '41.9472222', 'longitude': '-87.65166132'}"
14905,133.6,11.2,"{'latitude': '41.947351', 'longitude': '-87.6521075'}"
14906,3.8,1.7,"{'latitude': '41.93973608', 'longitude': '-87.64935153'}"
14907,683.8,218.8,"{'latitude': '41.93254298', 'longitude': '-87.64910289'}"
14908,0.1,0.1,"{'latitude': '41.93796502', 'longitude': '-87.64929831'}"
14909,78.9,347.6,"{'latitude': '41.93291738', 'longitude': '-87.648925'}"
14910,33.9,182,"{'latitude': '41.93660497', 'longitude': '-87.64905179'}"
14911,46.2,207.3,"{'latitude': '41.9383118', 'longitude': '-87.64909885'}"
14912,352.4,225.8,"{'latitude': '41.93964276', 'longitude': '-87.66825577'}"
14913,123.2,517.4,"{'latitude': '41.93991049', 'longitude': '-87.65029253'}"
14914,171.1,733.1,"{'latitude': '41.93999079', 'longitude': '-87.64405969'}"
14915,682.4,124.1,"{'latitude': '41.94002135', 'longitude': '-87.65107532'}"
14916,111.9,78.7,"{'latitude': '41.93989998', 'longitude': '-87.6592261'}"
14917,93.3,153.2,"{'latitude': '41.93982917', 'longitude': '-87.66411943'}"
14918,280.2,360.6,"{'latitude': '41.93974587', 'longitude': '-87.66912717'}"
14919,102.8,123.9,"{'latitude': '41.93660113', 'longitude': '-87.6478653'}"
14935,4.7,229.3,"{'latitude': '41.76840264', 'longitude': '-87.68315266'}"
14936,0.9,2.4,"{'latitude': '41.97212758', 'longitude': '-87.78786692'}"
14938,13,10.1,"{'latitude': '41.70672317', 'longitude': '-87.68150421'}"
14939,4.5,6.7,"{'latitude': '41.70607766', 'longitude': '-87.68173496'}"
14940,116.5,34,"{'latitude': '41.7425876', 'longitude': '-87.70212273'}"
14941,2.9,2.8,"{'latitude': '41.76454884', 'longitude': '-87.70270397'}"
14943,163,50.9,"{'latitude': '41.70298015', 'longitude': '-87.53519336'}"
14945,72.6,2.9,"{'latitude': '41.70311854', 'longitude': '-87.55950601'}"
14946,2.3,10.9,"{'latitude': '41.7131614', 'longitude': '-87.55111669'}"
14947,1153,222.3,"{'latitude': '41.75202207', 'longitude': '-87.54861357'}"
14948,132.7,227,"{'latitude': '41.77356534', 'longitude': '-87.58606619'}"
14949,89.3,313.1,"{'latitude': '41.67761032', 'longitude': '-87.64202435'}"
14950,885.1,285.9,"{'latitude': '41.69274676', 'longitude': '-87.62097107'}"
14951,314.3,570.6,"{'latitude': '41.6924007', 'longitude': '-87.6211201'}"
14952,206.3,125,"{'latitude': '41.74793676', 'longitude': '-87.60502247'}"
14953,274.2,165.7,"{'latitude': '41.83095247', 'longitude': '-87.62617169'}"
14954,581.3,143.5,"{'latitude': '41.8660821', 'longitude': '-87.7249104'}"
14955,345.5,250.5,"{'latitude': '41.86632291', 'longitude': '-87.70543026'}"
14956,751.4,114,"{'latitude': '41.88014099', 'longitude': '-87.76461188'}"
14958,273.6,445.1,"{'latitude': '41.88046755', 'longitude': '-87.7553341'}"
14959,547.4,283.1,"{'latitude': '41.88039237', 'longitude': '-87.74496781'}"
14961,20.3,25.1,"{'latitude': '41.84810819', 'longitude': '-87.67582888'}"
14962,24.9,58.6,"{'latitude': '41.88476449', 'longitude': '-87.67681006'}"
14963,126.9,148.2,"{'latitude': '41.90302211', 'longitude': '-87.67732821'}"
14964,341,159.9,"{'latitude': '41.95373127', 'longitude': '-87.68858848'}"
14965,146.6,75.3,"{'latitude': '41.97559788', 'longitude': '-87.69243198'}"
14966,14.5,3.7,"{'latitude': '41.98992213', 'longitude': '-87.73775956'}"
14967,10,25.4,"{'latitude': '41.9764704', 'longitude': '-87.78776243'}"
14968,146.9,5.3,"{'latitude': '41.9857629', 'longitude': '-87.78775324'}"
14969,277,198.7,"{'latitude': '41.84456523', 'longitude': '-87.70522148'}"
14970,212.1,225.4,"{'latitude': '41.84445866', 'longitude': '-87.70478062'}"
14971,1.4,39,"{'latitude': '41.93784693', 'longitude': '-87.63740502'}"
14973,292.7,219.3,"{'latitude': '41.90995413', 'longitude': '-87.697141'}"
14974,333.6,271.7,"{'latitude': '41.92396034', 'longitude': '-87.74643551'}"
14975,157.3,150.5,"{'latitude': '41.9034218', 'longitude': '-87.67716446'}"
14976,308.8,297.9,"{'latitude': '41.86673353', 'longitude': '-87.66587889'}"
14977,204.4,120.3,"{'latitude': '41.70673806', 'longitude': '-87.6429517'}"
14978,44.4,79.6,"{'latitude': '41.69935242', 'longitude': '-87.64274308'}"
14979,125.4,94.3,"{'latitude': '41.87720815', 'longitude': '-87.71064669'}"
14980,65.2,26.3,"{'latitude': '41.86138551', 'longitude': '-87.69606951'}"
14981,350.7,427.8,"{'latitude': '41.86660599', 'longitude': '-87.69620946'}"
14982,438.2,296.7,"{'latitude': '41.86640513', 'longitude': '-87.69564528'}"
14987,37.6,117.7,"{'latitude': '42.05823934', 'longitude': '-87.67692648'}"
14989,3.7,7.3,"{'latitude': '42.06126981', 'longitude': '-87.67693307'}"
14990,0.8,3,"{'latitude': '42.06419911', 'longitude': '-87.67940271'}"
14991,2.8,1.5,"{'latitude': '42.06396584', 'longitude': '-87.67962462'}"
14998,55.5,12.8,"{'latitude': '42.00470469', 'longitude': '-87.7117262'}"
14999,11.5,44.7,"{'latitude': '42.00455898', 'longitude': '-87.71155936'}"
15001,63.2,81.9,"{'latitude': '41.99786612', 'longitude': '-87.70952663'}"
15003,0.3,0.5,"{'latitude': '41.88453915', 'longitude': '-87.62617515'}"
15005,0,26,"{'latitude': '41.76851027', 'longitude': '-87.68322346'}"
15008,273.7,246.9,"{'latitude': '41.88158549', 'longitude': '-87.647458'}"
15009,23.8,46.2,"{'latitude': '41.88687602', 'longitude': '-87.63554025'}"
15011,420,177.2,"{'latitude': '41.90927158', 'longitude': '-87.76546525'}"
15012,349.4,22.8,"{'latitude': '41.90910734', 'longitude': '-87.7559883'}"
15013,178.3,344.9,"{'latitude': '41.88694764', 'longitude': '-87.75537381'}"
15014,240.4,166.4,"{'latitude': '41.90286058', 'longitude': '-87.69674311'}"
15015,394.6,49,"{'latitude': '41.95284758', 'longitude': '-87.78624905'}"
15016,85.8,324.2,"{'latitude': '41.94646748', 'longitude': '-87.73575831'}"
15017,72.7,44.1,"{'latitude': '41.940123', 'longitude': '-87.66888668'}"
15018,42.1,29.4,"{'latitude': '41.99022348', 'longitude': '-87.69948666'}"
15019,207.7,139.2,"{'latitude': '41.75834476', 'longitude': '-87.61484754'}"
15020,36.3,13.6,"{'latitude': '41.88624328', 'longitude': '-87.63534994'}"
15021,545,306.2,"{'latitude': '41.93307453', 'longitude': '-87.64474431'}"
15022,405.9,134.3,"{'latitude': '41.85904652', 'longitude': '-87.72487446'}"
15023,96.3,57.2,"{'latitude': '41.80140718', 'longitude': '-87.64544024'}"
15024,94.2,59.4,"{'latitude': '41.80125327', 'longitude': '-87.66447838'}"
15025,815.5,419.5,"{'latitude': '41.73671054', 'longitude': '-87.60520789'}"
15026,404.2,359,"{'latitude': '41.72135508', 'longitude': '-87.64280117'}"
15027,133.6,30.8,"{'latitude': '41.72121341', 'longitude': '-87.65756382'}"
15028,35.8,6.6,"{'latitude': '41.72097517', 'longitude': '-87.67198611'}"
15029,118.2,51.8,"{'latitude': '41.81564985', 'longitude': '-87.7015393'}"
15030,47.7,119.4,"{'latitude': '41.8151983', 'longitude': '-87.70260693'}"
15031,86.8,107.6,"{'latitude': '41.75207908', 'longitude': '-87.54830314'}"
15032,51.5,25.6,"{'latitude': '41.70279708', 'longitude': '-87.53556637'}"
15033,87.5,88.3,"{'latitude': '41.70781796', 'longitude': '-87.60633662'}"
15034,218.6,57.6,"{'latitude': '41.68523466', 'longitude': '-87.64202703'}"
15035,43.5,3.2,"{'latitude': '41.98273705', 'longitude': '-87.77436097'}"
15036,7.9,4.4,"{'latitude': '41.9799778', 'longitude': '-87.80210691'}"
15037,63.9,20.8,"{'latitude': '41.97612429', 'longitude': '-87.78757861'}"
15038,18,38,"{'latitude': '41.97338295', 'longitude': '-87.77863314'}"
15039,67.7,155.4,"{'latitude': '41.93083059', 'longitude': '-87.78577606'}"
15040,199.5,31.9,"{'latitude': '41.9239328', 'longitude': '-87.78535999'}"
15041,108.5,108.5,"{'latitude': '41.92460752', 'longitude': '-87.70030322'}"
15042,77.9,104.4,"{'latitude': '41.9028127', 'longitude': '-87.7185977'}"
15043,214.8,28,"{'latitude': '41.89561683', 'longitude': '-87.69155692'}"
15044,24.4,228.3,"{'latitude': '41.89576261', 'longitude': '-87.6919927'}"
15045,138,181.2,"{'latitude': '41.92502349', 'longitude': '-87.70042495'}"
15046,6.9,62.4,"{'latitude': '42.01204969', 'longitude': '-87.70896852'}"
15047,8.8,6.4,"{'latitude': '41.99926149', 'longitude': '-87.70944284'}"
15048,2.7,10.6,"{'latitude': '41.99913277', 'longitude': '-87.70926277'}"
15049,6.3,80.4,"{'latitude': '41.88451318', 'longitude': '-87.63711206'}"
15050,32.9,21.4,"{'latitude': '41.75838151', 'longitude': '-87.61984347'}"
15051,19.5,36.3,"{'latitude': '41.75826228', 'longitude': '-87.62002105'}"
15052,240.9,201.9,"{'latitude': '41.87488286', 'longitude': '-87.62745282'}"
15053,60,50,"{'latitude': '41.88483457', 'longitude': '-87.68640246'}"
15054,462.1,134.6,"{'latitude': '41.84442176', 'longitude': '-87.72447893'}"
15055,65.4,20.6,"{'latitude': '41.84628231', 'longitude': '-87.72453545'}"
15056,26.5,19,"{'latitude': '41.84950022', 'longitude': '-87.72459428'}"
15057,10.9,54.9,"{'latitude': '41.84592896', 'longitude': '-87.72469343'}"
15058,3.5,52.8,"{'latitude': '41.84047359', 'longitude': '-87.72452137'}"
15059,311.7,291.8,"{'latitude': '41.85431964', 'longitude': '-87.68579134'}"
15060,8.8,66.2,"{'latitude': '41.877065', 'longitude': '-87.62591219'}"
15061,6.6,90.2,"{'latitude': '41.87695959', 'longitude': '-87.62801023'}"
15063,32.5,138.5,"{'latitude': '41.87692096', 'longitude': '-87.6326028'}"
15071,1.6,0,"{'latitude': '42.05858547', 'longitude': '-87.68319612'}"
15072,0,0,"{'latitude': '42.05867048', 'longitude': '-87.68559263'}"
15073,0.1,0,"{'latitude': '42.05591553', 'longitude': '-87.68705898'}"
15074,0,0,"{'latitude': '42.05378298', 'longitude': '-87.68484323'}"
15075,0.1,0.1,"{'latitude': '42.05379902', 'longitude': '-87.68346868'}"
15076,0.1,0,"{'latitude': '42.05369487', 'longitude': '-87.68190358'}"
15077,69.4,39.8,"{'latitude': '42.02621973', 'longitude': '-87.74892626'}"
15079,255.8,107.9,"{'latitude': '41.68917118', 'longitude': '-87.62093363'}"
15080,153.9,34.8,"{'latitude': '41.69647817', 'longitude': '-87.62074028'}"
15081,88.4,245.2,"{'latitude': '41.69967175', 'longitude': '-87.62100212'}"
15082,119,131.6,"{'latitude': '41.71248727', 'longitude': '-87.62023106'}"
15083,107.5,69.8,"{'latitude': '41.7626454', 'longitude': '-87.5857058'}"
15084,68.7,26.5,"{'latitude': '41.71788068', 'longitude': '-87.53513221'}"
15085,102.6,38.4,"{'latitude': '41.75437433', 'longitude': '-87.64405136'}"
15086,18,86.4,"{'latitude': '41.75414602', 'longitude': '-87.64421808'}"
15087,25.9,15.2,"{'latitude': '41.74624496', 'longitude': '-87.70220431'}"
15088,154.9,221.6,"{'latitude': '41.7793875', 'longitude': '-87.67412986'}"
15089,227.3,336.4,"{'latitude': '41.77918639', 'longitude': '-87.69361019'}"
15090,89.8,116.5,"{'latitude': '41.88146205', 'longitude': '-87.67192275'}"
15091,26,15.9,"{'latitude': '41.85981758', 'longitude': '-87.68572361'}"
15092,94.7,203.3,"{'latitude': '41.95299933', 'longitude': '-87.80718311'}"
15099,0,0.8,"{'latitude': '42.05398468', 'longitude': '-87.68346338'}"
15100,0,0.4,"{'latitude': '42.05403547', 'longitude': '-87.68727382'}"
15101,0,0.3,"{'latitude': '42.05576041', 'longitude': '-87.68681106'}"
15102,0,0.3,"{'latitude': '42.0583507', 'longitude': '-87.68576322'}"
15103,0,0,"{'latitude': '42.06051267', 'longitude': '-87.68491612'}"
15104,0.2,0.5,"{'latitude': '42.06174939', 'longitude': '-87.68441892'}"
15105,0.4,1.3,"{'latitude': '42.06405715', 'longitude': '-87.68346545'}"
15106,1.5,1.6,"{'latitude': '41.73100743', 'longitude': '-87.62396657'}"
15107,14.9,8.7,"{'latitude': '41.6871937', 'longitude': '-87.61311022'}"
15108,118,11.1,"{'latitude': '41.89334287', 'longitude': '-87.6283778'}"
